draw_date,weekday,n1,n2,n3,n4,n5,n6,jolly,superstar,source,draw_number,jackpot
2016-08-20,Sabato,10,29,35,44,49,65,50,57,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-08-23,Martedì,4,28,48,67,68,84,2,23,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-08-25,Giovedì,16,28,40,43,57,61,8,5,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-08-27,Sabato,1,32,37,54,66,81,90,47,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-08-30,Martedì,6,9,17,47,66,86,21,49,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-01,Giovedì,4,18,43,60,69,85,87,63,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-03,Sabato,4,29,35,46,82,85,13,41,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-06,Martedì,7,30,34,61,84,88,25,27,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-08,Giovedì,6,12,47,51,60,79,54,67,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-10,Sabato,9,13,16,49,64,65,58,81,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-13,Martedì,9,22,48,66,68,83,62,48,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-15,Giovedì,14,18,30,48,53,86,71,31,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-17,Sabato,2,4,10,59,68,88,58,31,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-20,Martedì,45,46,48,52,77,78,21,36,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-22,Giovedì,4,11,34,49,55,83,85,14,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-24,Sabato,3,16,22,31,45,56,37,12,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-27,Martedì,36,41,55,81,83,85,51,7,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-09-29,Giovedì,11,40,41,44,67,70,68,90,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-01,Sabato,18,19,57,74,80,82,29,89,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-04,Martedì,47,49,67,80,84,85,21,26,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-06,Giovedì,2,12,26,52,59,80,16,4,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-08,Sabato,18,25,37,47,62,87,74,51,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-11,Martedì,11,12,17,53,71,76,90,62,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-13,Giovedì,4,34,39,60,61,77,85,58,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-15,Sabato,4,7,36,72,78,81,20,40,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-18,Martedì,24,44,48,61,73,87,88,24,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-20,Giovedì,2,43,65,66,67,90,44,27,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-22,Sabato,1,6,45,48,64,78,33,32,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-25,Martedì,4,40,54,65,83,85,73,82,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-27,Giovedì,3,12,23,71,76,83,56,35,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-29,Sabato,1,7,13,17,40,49,80,46,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-10-31,Lunedì,3,14,18,25,47,75,72,13,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-03,Giovedì,21,35,56,66,68,79,15,77,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-05,Sabato,21,22,26,35,47,85,18,83,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-08,Martedì,31,32,60,75,81,84,62,24,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-10,Giovedì,26,41,50,55,69,86,47,50,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-12,Sabato,9,12,20,22,75,90,77,44,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-15,Martedì,9,18,25,31,78,81,33,85,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-17,Giovedì,2,20,23,41,44,59,29,38,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-19,Sabato,28,29,37,43,51,78,90,44,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-22,Martedì,8,21,44,77,80,86,62,51,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-24,Giovedì,53,68,75,79,82,84,42,27,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-26,Sabato,41,42,44,47,68,69,80,5,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-11-29,Martedì,5,24,35,49,62,77,90,81,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-01,Giovedì,11,20,31,56,63,72,28,48,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-03,Sabato,2,10,15,26,68,71,64,47,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-06,Martedì,24,51,56,64,65,73,34,1,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-10,Sabato,54,65,66,68,70,85,52,29,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-12,Lunedì,6,39,52,65,68,86,30,66,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-13,Martedì,17,21,35,48,60,76,23,80,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-15,Giovedì,9,30,31,53,67,86,42,74,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-17,Sabato,7,15,31,39,41,45,50,14,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-20,Martedì,10,11,29,47,58,73,43,69,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-22,Giovedì,14,23,24,44,77,86,74,56,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-24,Sabato,1,19,21,32,48,86,3,5,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-27,Martedì,13,25,30,57,58,64,14,75,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-29,Giovedì,31,33,38,58,76,85,25,37,xls:it-superenalotto-past-draws-archive (10).xls,,
2016-12-31,Sabato,12,14,18,22,28,33,66,16,xls:it-superenalotto-past-draws-archive (10).xls,,
2017-01-03,Martedì,9,12,27,32,45,77,3,64,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-05,Giovedì,1,7,21,27,39,78,40,18,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-07,Sabato,2,8,62,79,81,88,32,35,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-10,Martedì,1,9,22,25,58,84,12,46,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-12,Giovedì,14,16,30,34,52,73,28,44,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-14,Sabato,12,17,24,45,67,84,32,64,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-17,Martedì,16,44,49,57,60,81,51,78,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-19,Giovedì,32,51,74,79,80,81,64,3,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-21,Sabato,6,55,63,68,76,80,37,21,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-24,Martedì,63,67,74,77,83,85,21,69,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-26,Giovedì,43,48,49,51,60,75,29,70,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-28,Sabato,9,13,15,51,73,74,7,14,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-01-31,Martedì,14,15,16,43,49,77,8,86,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-02,Giovedì,11,27,56,57,64,66,33,82,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-04,Sabato,13,18,34,51,62,81,20,67,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-07,Martedì,2,21,38,74,79,83,88,4,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-09,Giovedì,18,25,35,38,45,75,20,44,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-11,Sabato,6,9,11,32,63,83,42,80,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-14,Martedì,9,14,19,35,48,65,2,65,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-16,Giovedì,13,17,26,33,60,78,69,30,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-18,Sabato,7,13,24,36,37,86,33,61,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-21,Martedì,4,22,36,60,66,90,11,49,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-23,Giovedì,9,11,21,37,86,90,17,12,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-25,Sabato,11,17,40,69,84,85,82,62,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-02-28,Martedì,19,22,44,45,71,76,3,87,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-02,Giovedì,34,37,52,58,65,89,86,28,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-04,Sabato,2,11,26,51,64,87,37,37,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-07,Martedì,8,19,28,33,71,89,17,85,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-09,Giovedì,4,17,39,40,50,58,15,52,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-11,Sabato,3,6,46,48,63,76,66,71,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-14,Martedì,16,21,53,74,79,80,27,10,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-16,Giovedì,16,21,31,62,69,85,12,28,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-18,Sabato,14,41,60,74,79,80,18,79,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-21,Martedì,32,35,58,63,76,79,14,53,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-23,Giovedì,25,39,48,74,86,89,67,18,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-25,Sabato,3,50,60,64,85,86,58,76,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-28,Martedì,3,6,20,54,72,90,71,71,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-03-30,Giovedì,5,16,40,70,74,76,85,69,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-01,Sabato,8,46,68,70,76,86,39,66,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-04,Martedì,3,16,29,34,37,57,62,41,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-06,Giovedì,15,16,21,24,53,89,31,15,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-08,Sabato,4,6,27,76,80,86,48,43,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-11,Martedì,5,57,59,69,81,86,77,83,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-13,Giovedì,16,24,56,69,85,87,51,82,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-15,Sabato,6,20,35,36,55,59,52,31,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-18,Martedì,18,29,52,74,76,88,31,63,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-20,Giovedì,3,14,52,67,72,82,61,20,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-22,Sabato,1,4,9,10,36,79,56,83,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-24,Lunedì,8,17,28,35,74,82,13,61,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-27,Giovedì,8,27,54,62,82,83,17,4,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-04-29,Sabato,8,14,25,41,79,84,85,70,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-02,Martedì,28,43,59,60,78,80,2,26,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-04,Giovedì,15,20,33,39,65,75,7,71,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-06,Sabato,57,60,73,77,82,86,72,51,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-09,Martedì,3,25,63,70,75,78,65,13,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-11,Giovedì,19,37,45,51,82,83,58,29,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-13,Sabato,4,15,21,22,44,77,54,84,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-16,Martedì,29,38,75,79,80,90,67,5,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-18,Giovedì,1,19,47,61,70,87,37,60,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-20,Sabato,6,37,46,53,73,78,69,84,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-23,Martedì,10,18,23,34,61,75,35,79,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-25,Giovedì,10,33,40,42,46,77,63,30,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-27,Sabato,16,34,57,64,65,78,49,47,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-05-30,Martedì,21,26,35,59,66,70,69,90,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-01,Giovedì,7,15,27,37,56,58,32,18,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-03,Sabato,2,22,36,77,83,90,47,64,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-06,Martedì,7,12,26,46,56,70,13,18,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-08,Giovedì,11,28,32,48,54,59,73,19,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-10,Sabato,19,54,56,57,67,69,21,79,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-13,Martedì,41,50,69,71,77,81,26,49,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-15,Giovedì,6,24,28,32,78,83,13,66,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-17,Sabato,45,48,71,75,80,83,40,17,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-20,Martedì,38,46,54,76,82,86,17,12,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-22,Giovedì,9,18,24,42,59,71,69,4,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-24,Sabato,2,18,20,23,30,75,26,41,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-27,Martedì,9,14,62,64,78,82,24,41,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-06-29,Giovedì,16,19,38,40,58,79,26,50,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-01,Sabato,15,20,45,59,81,85,72,80,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-04,Martedì,21,37,58,75,81,85,12,11,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-06,Giovedì,36,37,46,48,51,74,54,19,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-08,Sabato,6,8,32,54,80,82,75,62,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-11,Martedì,6,12,38,42,49,83,53,42,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-13,Giovedì,2,11,26,62,74,78,88,63,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-15,Sabato,27,37,44,47,73,86,68,50,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-18,Martedì,17,34,42,47,75,85,49,36,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-20,Giovedì,22,32,45,60,61,80,67,46,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-22,Sabato,6,22,26,33,51,88,68,87,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-25,Martedì,4,29,30,47,52,59,79,73,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-27,Giovedì,5,15,52,60,77,84,28,10,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-07-29,Sabato,5,11,58,75,78,81,79,21,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-01,Martedì,1,8,28,54,82,90,5,25,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-03,Giovedì,20,25,39,49,69,71,2,71,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-05,Sabato,14,19,50,69,75,90,67,18,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-08,Martedì,17,24,33,41,63,66,83,62,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-10,Giovedì,3,5,24,41,48,80,71,30,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-12,Sabato,6,17,32,40,44,67,21,30,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-14,Lunedì,34,44,46,47,64,88,72,83,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-17,Giovedì,22,28,46,52,69,86,68,47,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-19,Sabato,18,29,34,47,48,60,25,45,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-22,Martedì,34,46,50,52,67,86,58,23,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-24,Giovedì,40,45,54,72,85,88,50,79,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-26,Sabato,28,29,36,54,55,68,8,53,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-29,Martedì,21,23,54,73,84,88,33,1,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-08-31,Giovedì,5,29,32,33,72,89,70,26,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-02,Sabato,2,49,57,60,71,77,40,11,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-05,Martedì,7,12,66,68,73,76,59,44,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-07,Giovedì,11,29,64,68,70,85,48,17,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-09,Sabato,29,39,49,56,83,85,11,73,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-12,Martedì,7,10,25,26,37,68,41,4,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-14,Giovedì,18,25,29,30,33,69,38,89,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-16,Sabato,22,35,36,55,63,86,47,3,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-19,Martedì,38,45,46,55,65,73,53,64,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-21,Giovedì,13,16,27,48,67,77,8,45,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-23,Sabato,8,46,48,69,72,81,66,23,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-26,Martedì,13,18,19,46,58,60,57,10,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-28,Giovedì,6,15,39,68,80,89,60,50,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-09-30,Sabato,7,12,21,22,39,90,71,45,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-03,Martedì,6,21,38,48,79,90,35,23,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-05,Giovedì,14,33,48,61,65,80,46,79,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-07,Sabato,14,17,35,37,55,83,43,55,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-10,Martedì,4,26,52,65,66,72,1,87,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-12,Giovedì,9,16,19,35,41,59,68,72,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-14,Sabato,2,13,50,75,85,90,44,1,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-17,Martedì,10,17,30,55,62,78,76,6,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-19,Giovedì,16,17,58,66,71,72,12,57,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-21,Sabato,21,22,31,32,33,81,48,4,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-24,Martedì,6,45,47,61,74,80,32,61,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-26,Giovedì,14,38,43,57,65,72,30,51,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-28,Sabato,7,11,17,28,32,79,80,41,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-10-31,Martedì,19,24,35,69,80,89,62,89,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-02,Giovedì,11,31,46,48,65,68,28,76,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-04,Sabato,6,7,8,38,45,78,26,55,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-07,Martedì,2,6,34,69,77,86,15,12,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-09,Giovedì,8,12,41,42,46,51,67,73,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-11,Sabato,16,31,33,51,75,80,21,74,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-14,Martedì,1,11,40,45,46,57,60,59,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-16,Giovedì,2,12,16,26,51,73,46,32,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-18,Sabato,3,16,24,27,44,88,80,1,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-21,Martedì,32,40,41,47,56,72,58,59,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-23,Giovedì,14,38,40,51,53,64,71,36,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-25,Sabato,16,20,22,42,54,62,52,6,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-28,Martedì,27,28,48,61,87,88,86,80,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-11-30,Giovedì,5,17,19,33,43,63,15,3,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-02,Sabato,4,12,25,27,35,69,67,78,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-05,Martedì,10,34,45,63,81,83,41,88,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-07,Giovedì,14,15,65,68,82,85,42,88,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-09,Sabato,21,24,48,51,60,82,88,34,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-12,Martedì,2,30,44,52,58,69,76,64,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-14,Giovedì,25,33,39,59,72,74,22,69,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-16,Sabato,3,7,53,65,66,73,11,65,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-18,Lunedì,24,55,71,73,85,90,2,41,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-19,Martedì,22,39,43,65,77,89,18,49,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-21,Giovedì,12,25,50,59,67,88,24,22,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-23,Sabato,35,39,48,71,88,89,10,4,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-28,Giovedì,10,28,33,43,50,80,34,21,xls:it-superenalotto-past-draws-archive (9).xls,,
2017-12-30,Sabato,6,17,23,46,52,53,85,52,xls:it-superenalotto-past-draws-archive (9).xls,,
2018-01-02,Martedì,1,19,26,44,61,89,84,64,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-04,Giovedì,5,19,28,43,58,82,1,18,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-08,Lunedì,15,18,24,33,48,64,58,31,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-09,Martedì,8,69,70,84,88,90,53,60,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-11,Giovedì,3,25,28,37,71,82,75,36,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-13,Sabato,2,10,41,49,56,71,36,33,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-16,Martedì,9,29,51,53,74,76,28,12,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-18,Giovedì,29,43,46,50,85,86,39,68,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-20,Sabato,27,48,50,74,76,84,19,61,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-23,Martedì,2,5,24,32,47,62,17,7,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-25,Giovedì,15,38,48,52,66,71,39,7,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-27,Sabato,5,24,68,72,78,85,32,12,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-01-30,Martedì,22,39,47,49,77,89,80,49,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-01,Giovedì,20,45,51,63,85,89,2,48,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-03,Sabato,1,8,19,28,34,87,43,11,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-06,Martedì,4,8,16,35,36,74,31,35,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-08,Giovedì,24,25,30,43,47,90,77,83,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-10,Sabato,7,31,35,57,88,89,87,65,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-13,Martedì,3,11,38,53,70,71,27,24,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-15,Giovedì,5,17,34,40,78,82,60,78,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-17,Sabato,5,17,37,40,55,79,31,66,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-20,Martedì,17,25,52,55,67,75,90,57,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-22,Giovedì,9,40,45,70,76,81,39,28,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-24,Sabato,10,44,48,62,68,83,61,68,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-02-27,Martedì,48,56,66,83,86,89,6,67,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-01,Giovedì,9,23,57,72,77,82,64,32,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-03,Sabato,2,19,62,74,81,83,56,39,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-06,Martedì,12,36,45,46,67,75,66,86,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-08,Giovedì,22,50,52,65,66,89,57,69,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-10,Sabato,11,15,42,64,82,84,5,78,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-13,Martedì,19,33,42,65,78,85,74,51,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-15,Giovedì,2,13,17,31,45,69,87,78,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-17,Sabato,7,35,52,85,88,90,72,87,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-20,Martedì,9,20,33,43,44,48,8,55,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-22,Giovedì,20,23,29,37,39,72,44,59,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-24,Sabato,2,24,42,62,66,81,36,47,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-27,Martedì,10,16,35,63,73,83,20,66,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-29,Giovedì,11,15,32,35,52,56,5,9,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-03-31,Sabato,1,6,7,9,45,79,80,17,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-03,Martedì,30,45,47,49,71,90,29,82,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-05,Giovedì,7,27,55,63,73,77,33,37,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-07,Sabato,3,20,47,55,81,83,28,85,xls:it-superenalotto-past-draws-archive (8).xls,,
